NWE_02x02
       i       j     height (m a.s.l.)
     144     176     4.091800E-03
     144     177     2.377880E-03
     144     178     6.655000E-03
     144     179     0.000000E+00
     144     180     0.000000E+00
     144     181     0.000000E+00
     144     182     0.000000E+00
     144     183     0.000000E+00
     144     184     0.000000E+00
     144     185     0.000000E+00
     144     186     0.000000E+00
     144     187     0.000000E+00
     145       1     0.000000E+00
     145       2     0.000000E+00
     145       3     0.000000E+00
     145       4     0.000000E+00
     145       5     0.000000E+00
     145       6     0.000000E+00
     145       7     0.000000E+00
     145       8     0.000000E+00
     145       9     0.000000E+00
     145      10     0.000000E+00
     145      11     0.000000E+00
     145      12     0.000000E+00
     145      13     0.000000E+00
     145      14     0.000000E+00
     145      15     0.000000E+00
     145      16     0.000000E+00
     145      17     0.000000E+00
     145      18     0.000000E+00
     145      19     1.266220E-01
     145      20     0.000000E+00
     145      21     0.000000E+00
     145      22     0.000000E+00
     145      23     0.000000E+00
     145      24     0.000000E+00
     145      25     0.000000E+00
     145      26     0.000000E+00
     145      27     1.999510E-01
     145      28     3.207830E+01
     145      29     1.273070E+02
     145      30     1.534380E+02
     145      31     5.770800E+01
     145      32     0.000000E+00
     145      33     0.000000E+00
     145      34     8.556090E-02
     145      35     0.000000E+00
     145      36     0.000000E+00
     145      37     0.000000E+00
     145      38     0.000000E+00
     145      39     0.000000E+00
     145      40     2.555440E+01
     145      41     7.706430E+01
     145      42     1.341110E+02
     145      43     4.051780E+02
     145      44     8.469600E+02
     145      45     1.126350E+03
     145      46     1.120510E+03
     145      47     9.998240E+02
     145      48     9.444790E+02
     145      49     7.611890E+02
     145      50     4.170570E+02
     145      51     1.813270E+02
     145      52     1.425200E+02
     145      53     2.456830E+02
     145      54     3.188400E+02
     145      55     2.214730E+02
     145      56     1.210360E+02
     145      57     1.294570E+02
     145      58     1.583360E+02
     145      59     1.507430E+02
     145      60     1.487050E+02
     145      61     1.948400E+02
     145      62     2.395190E+02
     145      63     2.143130E+02
     145      64     1.493690E+02
     145      65     1.151780E+02
     145      66     1.115580E+02
     145      67     1.273130E+02
     145      68     1.815520E+02
     145      69     2.320420E+02
     145      70     2.694080E+02
     145      71     3.017090E+02
     145      72     3.306450E+02
     145      73     3.380120E+02
     145      74     3.523400E+02
     145      75     4.191710E+02
     145      76     5.187850E+02
     145      77     5.390640E+02
     145      78     3.967370E+02
     145      79     2.333950E+02
     145      80     1.695530E+02
     145      81     1.501370E+02
     145      82     1.501740E+02
     145      83     1.562500E+02
     145      84     1.429440E+02
     145      85     1.307350E+02
     145      86     1.127960E+02
     145      87     8.636730E+01
     145      88     8.905140E+01
     145      89     1.045630E+02
     145      90     1.016600E+02
     145      91     8.934960E+01
     145      92     9.104550E+01
     145      93     1.148880E+02
     145      94     1.362490E+02
     145      95     1.439210E+02
     145      96     1.541640E+02
     145      97     1.602500E+02
     145      98     1.342410E+02
     145      99     8.060430E+01
     145     100     3.010680E+01
     145     101     3.760890E+00
     145     102     0.000000E+00
     145     103     0.000000E+00
     145     104     0.000000E+00
     145     105     0.000000E+00
     145     106     3.803740E-04
     145     107     3.324290E-03
     145     108     7.320190E-04
     145     109     1.073370E-03
     145     110     2.281000E-04
     145     111     8.718020E-02
     145     112     3.256580E-01
     145     113     2.946600E-01
     145     114     2.264010E-02
     145     115     1.596980E-03
     145     116     0.000000E+00
     145     117     6.261520E-03
     145     118     2.818480E-03
     145     119     3.148740E-01
     145     120     4.736190E+00
     145     121     1.848690E+01
     145     122     3.051850E+01
     145     123     2.564760E+01
     145     124     1.761210E+01
     145     125     2.429670E+01
     145     126     3.575560E+01
     145     127     3.885330E+01
     145     128     3.477360E+01
     145     129     2.457620E+01
     145     130     1.196380E+01
     145     131     5.741100E+00
     145     132     4.250450E+00
     145     133     3.535510E+00
     145     134     3.819640E+00
     145     135     9.684830E+00
     145     136     2.584750E+01
     145     137     4.127000E+01
     145     138     4.790950E+01
     145     139     9.571140E+01
     145     140     1.791320E+02
     145     141     2.052110E+02
     145     142     1.853840E+02
     145     143     2.120970E+02
     145     144     2.620790E+02
     145     145     3.107500E+02
     145     146     3.554940E+02
     145     147     3.720190E+02
     145     148     4.042500E+02
     145     149     4.584460E+02
     145     150     4.655940E+02
     145     151     4.105320E+02
     145     152     3.793790E+02
     145     153     4.023450E+02
     145     154     4.257490E+02
     145     155     4.583480E+02
     145     156     4.867990E+02
     145     157     4.919240E+02
     145     158     5.218010E+02
     145     159     6.165510E+02
     145     160     6.917160E+02
     145     161     7.632850E+02
     145     162     9.290710E+02
     145     163     1.039010E+03
     145     164     9.297010E+02
     145     165     8.199290E+02
     145     166     8.734220E+02
     145     167     8.760540E+02
     145     168     6.598130E+02
     145     169     4.477310E+02
     145     170     3.471440E+02
     145     171     2.397370E+02
     145     172     1.802600E+02
     145     173     1.638590E+02
     145     174     9.845810E+01
     145     175     2.399840E+01
     145     176     1.108370E+00
     145     177     2.341680E-03
     145     178     6.655000E-03
     145     179     1.629690E-03
     145     180     0.000000E+00
     145     181     0.000000E+00
     145     182     0.000000E+00
     145     183     0.000000E+00
     145     184     0.000000E+00
     145     185     0.000000E+00
     145     186     0.000000E+00
     145     187     0.000000E+00
     146       1     0.000000E+00
     146       2     0.000000E+00
     146       3     0.000000E+00
     146       4     0.000000E+00
     146       5     0.000000E+00
     146       6     0.000000E+00
     146       7     0.000000E+00
     146       8     0.000000E+00
     146       9     0.000000E+00
     146      10     0.000000E+00
     146      11     0.000000E+00
     146      12     0.000000E+00
